Country,Year,Happiness index,GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Country code,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Households overcrowding,Internet access,Home access to computers,Unemployment benefits,Average wage,Health spending,Happy country
Czech Republic,2012,6.331490993499756,10.43501091003418,0.9135107398033142,68.23999786376953,0.7871800065040588,-0.10645871609449387,0.9497878551483154,0.6009259819984436,0.2528088688850403,CZE,7.142857,7.6677351,95.2500000000001,20.6286698378698,21.9469,0.096,3.7396715,16.0967275500298,66.6342,69.8985,15.0,24508.1196216401,6.928,0
Denmark,2012,7.78823184967041,10.847698211669922,0.9617361426353455,70.62000274658203,0.9347601532936096,0.2975311279296875,0.22004307806491852,0.7694360017776489,0.1748833805322647,DNK,9.128061,22.021439,89.122222805557,47.1823328841313,12.4737,0.035,6.0957623,7.3298379778862,90.0828,90.4412,83.0,54643.7976544649,10.153,0
Estonia,2012,5.451937675476074,10.29779052734375,0.9037262797355652,65.77999877929688,0.6423251032829285,-0.21743598580360413,0.6627696752548218,0.5972544550895691,0.21781308948993683,EST,23.21169,11.692819,96.2920092699768,41.7540209995277,19.878318357723604,0.141,4.8649774,9.08089503645897,57.3505,58.8312,45.0,22692.8543790954,5.71,1
Finland,2012,7.393264293670654,10.733675956726074,0.9354813694953918,70.4000015258789,0.9160091280937195,0.09115035086870193,0.41251569986343384,0.8321086168289185,0.2020946592092514,FIN,10.64667,17.01717,93.8805,46.1843622158383,17.57044,0.039,5.1144948,8.54810550808906,80.5376,81.9856,57.0,45211.0434454361,9.142,0
France,2012,6.466867923736572,10.67423152923584,0.8775045275688171,73.0,0.8034741878509521,-0.11809655278921127,0.6556374430656433,0.8110544681549072,0.21589383482933044,FRA,-1.476806,22.681496,101.925,26.380172229118,14.81659,0.115,7.863688,6.3175193965435,82.9556,81.5595,69.0,45236.7715370061,11.544,1
Germany,2012,6.9842143058776855,10.835081100463867,0.9375589489936829,71.22000122070312,0.8986834287643433,0.08788135647773743,0.47395291924476624,0.7854084968566895,0.1878448724746704,DEU,-2.206924,13.096583,95.4989887474719,60.1368861157108,13.54149,0.095,2.9256914,6.14942125976086,89.4741,88.8744,59.0,50001.0288195043,11.022,0
Greece,2012,4.756237030029297,10.25675106048584,0.8323332071304321,71.73999786376953,0.3691563308238983,-0.2879295349121094,0.9302138090133667,0.6946759223937988,0.3854333162307739,GRC,-1.784672,31.733679,105.32025,18.8292739352843,39.95525,0.191,10.486202,18.6581268906593,65.5507,59.5484,38.0,26622.2384560015,7.908,0
Iceland,2012,7.510034561157227,10.904261589050293,0.9849400520324707,73.0,0.9516095519065857,0.28081178665161133,0.7192995548248291,0.8738878965377808,0.15816916525363922,ISL,-2.876054,23.394308,109.766774416936,36.3518302386903,19.878318357723604,0.065,3.5002017,5.64106181263924,96.4134,96.7106,52.0,62949.0161045306,8.097,0
India,2012,3.818068742752075,8.77906608581543,0.6380519866943359,60.099998474121094,0.8904433846473694,0.08472147583961487,0.805263340473175,0.6572871804237366,0.35745808482170105,IND,4.8607,71.298172,122.24825,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.567,0
Israel,2012,6.8411149978637695,10.42774486541748,0.8682168126106262,71.44000244140625,0.6828640699386597,0.21923598647117615,0.8678209781646729,0.6957401037216187,0.31989359855651855,ISR,0.8111444,19.584095,49.62325,44.8931701696651,16.56177,0.238,25.748835,11.405780157246307,59.34,68.9,24.0,35384.0373621652,6.882,0
Italy,2012,6.5744123458862305,10.727191925048828,0.9122924208641052,72.26000213623047,0.6842970252037048,0.11349433660507202,0.9221965670585632,0.7156460881233215,0.30344563722610474,ITA,0.9938205,47.700294,121.130252286662,33.3916393469551,30.13576,0.155,10.169033,15.2255520224571,43.3831,53.3796,0.0,40585.2957626633,8.136,0
Japan,2012,6.2381978034973145,10.557916641235352,0.9381480813026428,73.44000244140625,0.7960541248321533,-0.09004825353622437,0.8092333078384399,0.7314935326576233,0.20657981932163239,JPN,1.627119,41.024883,99.4049935338801,27.0271481785631,13.52644,0.14,4.3190289,1.73792149871588,62.1,85.0,37.0,38742.5243214359,7.89,1
Latvia,2012,5.7291154861450195,10.144242286682129,0.8812555074691772,65.63999938964844,0.6706531643867493,-0.0430065356194973,0.8036875128746033,0.6522730588912964,0.22597937285900116,LVA,-1.994237,13.338798,103.475,22.9044727859833,11.54129,0.156,3.7500212,31.0987293720245,73.3818,71.7196,16.0,21899.3039520145,2.138,0
Lithuania,2012,5.595689296722412,10.262703895568848,0.9125141501426697,65.0999984741211,0.5558152794837952,-0.23660990595817566,0.9363355040550232,0.5808038115501404,0.2937287390232086,LTU,-1.226073,6.5573592,90.6450000000002,38.4238275410498,11.77312,0.139,3.9872205,19.4931536912918,64.7309,65.8774,30.0,21321.4614306002,2.011,1
Luxembourg,2012,6.96734094619751,11.640029907226562,0.941260576248169,72.5999984741211,0.882365345954895,0.018697967752814293,0.3563363254070282,0.7579497694969177,0.1923007071018219,LUX,-8.520691,21.180861,106.006265015663,67.8977823862285,8.583423,0.132,9.3066521,7.01109021902084,97.035,95.3357,84.0,66392.7655867676,5.195,1
Mexico,2012,6.2362871170043945,9.8672513961792,0.760614275932312,67.4000015258789,0.719465970993042,-0.15175363421440125,0.7079719305038452,0.744821310043335,0.23718804121017456,MEX,2.46255,64.336807,100.0,25.6193175012112,31.58715,0.197,14.510233,33.2659661769867,39.17773854,44.91111992,42.07643312101911,16516.1520728679,5.723,0
Mexico,2012,6.431945323944092,9.890727996826172,0.8516858220100403,68.5999984741211,0.9033844470977783,-0.14089472591876984,0.8085376024246216,0.8644745945930481,0.25198301672935486,MEX,2.433758,60.211422,136.738908152729,49.5231159478194,31.42977,0.191,14.165471,33.1911206245422,56.35686892,44.34457378,42.07643312101911,16771.2855837208,5.433,0
Netherlands,2012,7.540877342224121,10.898612976074219,0.9259442090988159,72.0999984741211,0.9073100090026855,0.23866426944732666,0.4333042502403259,0.8384323716163635,0.21485073864459991,NLD,-5.614308,22.9333,105.0515,57.2273341763004,19.88195,0.103,3.6559803,4.3135978281498,96.6602,96.2006,68.0,58603.7305266581,10.294,0
New Zealand,2012,7.305892467498779,10.59158706665039,0.9423808455467224,72.4800033569336,0.9318824410438538,0.3479527533054352,0.27260860800743103,0.8475140929222107,0.19901886582374573,NZL,0.8155869,25.924784,88.9587776030559,62.9681341251676,18.20941,0.141,7.1290946,1.35033201270955,80.0,78.0,35.0,40794.3114479175,9.402,1
Norway,2012,7.596331596374512,11.035056114196777,0.9597428441047668,73.0,0.9543523192405701,0.13286271691322327,0.40966612100601196,0.8496259450912476,0.2092621922492981,NOR,9.326838,17.761009,107.025,65.7646260201594,6.954618,0.077,3.4161491,5.77272772789002,97.0455,96.4735,68.0,54224.1509763159,10.591,1
Poland,2012,6.162076473236084,10.265959739685059,0.9173988103866577,68.5,0.8707075119018555,-0.09093762189149857,0.8477539420127869,0.7766246199607849,0.22353604435920715,POL,-3.825,8.6792269,101.859,38.2713190902938,23.87286,0.093,5.5525012,31.820559501648,80.4457,77.9378,35.0,27144.6525145949,6.535,1
Portugal,2012,5.126911640167236,10.324914932250977,0.8618294596672058,71.5999984741211,0.8468101024627686,-0.12640388309955597,0.9410700798034668,0.705072283744812,0.35769227147102356,PRT,-1.381984,56.719505,97.0375000000001,22.7394462001861,24.35303,0.182,6.0563369,5.51965534687042,64.8709,66.6784,68.0,26934.7435585112,9.343,1
Russia,2012,5.6207356452941895,10.166345596313477,0.9012951254844666,61.84000015258789,0.6091041564941406,-0.2926163673400879,0.9375179409980774,0.6111641526222229,0.17360448837280273,RUS,3.286241,6.9798198,89.869,45.2001719993822,7.759017,0.207,5.0555067,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,4.936,1
Slovakia,2012,6.235110759735107,10.375594139099121,0.9223787188529968,68.9000015258789,0.7576340436935425,-0.16739816963672638,0.9099446535110474,0.7541052103042603,0.2531900405883789,SVK,2.960683,8.4211197,121.320196699508,32.7658610588874,15.15367,0.124,6.670228,25.7545500993729,80.8442,81.7991,11.0,22692.3963800056,6.705,0
Slovenia,2012,6.462076187133789,10.477869987487793,0.9534375071525574,71.69999694824219,0.9584425687789917,-0.08135689049959183,0.7965574860572815,0.6099492311477661,0.3138525187969208,SVN,-9.661449,9.7609425,135.657499997151,45.2974234162068,14.81481,0.056,3.304944,8.6800217628479,89.9748,79.503,51.0,41445.1742823172,9.715,0
South Africa,2012,4.883922100067139,9.443889617919922,0.8413439989089966,56.5,0.7527313232421875,-0.05027341470122337,0.8411926031112671,0.8121665716171265,0.2827084958553314,ZAF,10.34624,55.297176,114.245464386339,52.4685824392797,19.878318357723604,0.277,13.79546,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,8.253,0
South Korea,2012,5.780211448669434,10.567980766296387,0.7683506011962891,72.69999694824219,0.6158487796783447,-0.03557406738400459,0.840721607208252,0.649948239326477,0.2443237155675888,KOR,-14.10364,14.229398,100.0,26.4757379348352,27.53801,0.175,8.244254448766613,5.75216189026833,98.78346936,77.06767599,22.0,38143.0356598528,6.658,0
Spain,2012,6.3806633949279785,10.530786514282227,0.956471860408783,73.5,0.732000470161438,-0.0723392590880394,0.8216649293899536,0.7322694063186646,0.2846936881542206,ESP,-9.014292,42.565994,100.0,27.7751327590428,20.99222,0.221,9.1175423,2.8797160834074,78.7489,75.8652,54.0,40072.2009864528,9.126,0
Switzerland,2012,7.5245208740234375,11.054919242858887,0.9383392930030823,72.26000213623047,0.8912771940231323,0.12504173815250397,0.34242701530456543,0.8140373229980469,0.201584592461586,CHE,-15.49238,13.083202,80.4187989530026,76.9940187691882,17.3258,0.098,8.1204834,4.63976748287678,79.44,82.5,72.0,63567.3218880915,10.069,1
Turkey,2012,5.309076309204102,10.026114463806152,0.7392805814743042,64.87999725341797,0.470903217792511,-0.21560513973236084,0.7018502354621887,0.6447810530662537,0.3348328173160553,TUR,13.87307,66.135818,68.3277500000001,53.0999678892673,33.45826,0.263,24.779497,11.405780157246307,47.1976,50.2477,0.0,40640.148718197495,4.444,1
United Kingdom,2012,6.98646354675293,10.688577651977539,0.953838586807251,70.73999786376953,0.7591441869735718,0.33112406730651855,0.5477691292762756,0.8189505934715271,0.21829655766487122,GBR,17.13092,28.359348,89.37525,50.3511236708084,19.878318357723604,0.136,9.7684202,3.31182144582272,71.1426,78.0062,18.0,46686.9062248829,9.064,0
United States,2012,7.026226997375488,10.927963256835938,0.9031922817230225,68.66000366210938,0.8226622939109802,0.21469856798648834,0.7100344300270081,0.833771288394928,0.2596438527107239,USA,0.8902224,10.692155,84.765966371867,34.8855607609258,7.779737,0.205,7.9786925,3.6859106272459,74.76,78.87,61.0,61634.2010319128,16.175,0
Australia,2013,7.364169120788574,10.761981010437012,0.9282051920890808,72.5,0.9333791732788086,0.2687840163707733,0.43153902888298035,0.8188352584838867,0.17714226245880127,AUS,6.3174,24.28443,84.1065,45.5871468172797,11.97545,0.129,7.3363042,11.405780157246307,83.0,82.57,31.0,53672.2717426346,8.761,0
Austria,2013,7.400688648223877,10.889131546020508,0.945142388343811,71.68000030517578,0.9197039008140564,0.1178036630153656,0.7705857753753662,0.8222477436065674,0.15667499601840973,AUT,4.881712,17.08353,87.57,37.6573862243166,15.35583,0.104,4.7568502,11.59403398633,79.2846,81.3037,51.0,52070.6677358327,10.199,0
Belgium,2013,6.8553290367126465,10.795228958129883,0.9435491561889648,71.27999877929688,0.8609535098075867,0.001345287193544209,0.5119757652282715,0.7976337671279907,0.25155705213546753,BEL,-6.193333,26.44935,98.417,46.911160946126,17.86228,0.092,5.3908639,1.83799378573894,82.8041,81.8651,83.0,55808.7979316441,10.594,0
Brazil,2013,7.000831604003906,9.543785095214844,0.9128180742263794,64.26000213623047,0.7667160630226135,-0.055251944810152054,0.7225149869918823,0.8325048089027405,0.27410316467285156,BRA,5.803592,59.32708,94.8045480952777,51.1266636540454,35.31542,0.307,14.020857,11.405780157246307,23.9,32.3,42.07643312101911,40640.148718197495,8.395,1
Canada,2013,7.426053524017334,10.737743377685547,0.9216692447662354,72.36000061035156,0.9509252905845642,0.25315117835998535,0.43299153447151184,0.8813848495483398,0.24772866070270538,CAN,12.25428,11.368477,83.8293546128542,55.3290517483987,9.984969,0.157,7.6076994,0.654061091181972,80.4,84.3,30.0,50512.0472233056,10.401,0
Chile,2013,5.789438724517822,9.91108226776123,0.8037585616111755,68.77999877929688,0.6402016878128052,0.08384270966053009,0.7406673431396484,0.7565241456031799,0.3297032117843628,CHL,14.92052,43.493385,52.022,47.8705612609628,26.06474,0.23,17.024143,9.82161909341812,19.7,34.5,25.0,20665.4590878797,6.74,1
Colombia,2013,6.024942874908447,9.277375221252441,0.9102931022644043,65.22000122070312,0.8046618103981018,-0.01498084794729948,0.8078300356864929,0.7996512055397034,0.32558825612068176,COL,4.29245,48.033009,40.75425,55.174941548805,47.43792,0.15151481481481477,18.518538,11.405780157246307,21.14492933,13.12344786,42.07643312101911,40640.148718197495,1.136,1
Costa Rica,2013,7.082465171813965,9.564668655395508,0.9369380474090576,69.94000244140625,0.8824198842048645,0.06033143773674965,0.7975221872329712,0.8677401542663574,0.2355492115020752,CRI,3.1273992436044358,64.274269,63.5644613762193,53.2538589849129,23.6329,0.27,17.710274,11.405780157246307,9.80945147,28.19843139,42.07643312101911,40640.148718197495,2.155,0
Czech Republic,2013,6.334149360656738,10.425580978393555,0.912426769733429,68.37999725341797,0.7398087382316589,-0.15375302731990814,0.9567996859550476,0.6090407967567444,0.25650814175605774,CZE,7.162049,7.5491762,93.8500000000001,16.9811331658699,22.19543,0.082,3.9612181,15.5068978667259,72.5515,74.558,16.0,24557.7123489149,6.979,0
Denmark,2013,7.519909381866455,10.846198081970215,0.9514371752738953,70.83999633789062,0.9326279163360596,0.13876083493232727,0.18740761280059814,0.7737635970115662,0.2085695117712021,DNK,3.415309,21.165937,86.7469668674171,53.4252789831086,12.6062,0.027,6.3090959,7.09000900387764,91.9976,92.2643,84.0,54570.0756807942,10.241,0
Estonia,2013,5.1377387046813965,10.143837928771973,0.8737747669219971,66.23999786376953,0.6107093095779419,-0.229775071144104,0.7931516766548157,0.5976132750511169,0.24307483434677124,EST,-2.498941,11.327562,60.4665988335029,41.7540209995277,19.878318357723604,0.141,7.9589581,9.08089503645897,61.8507,64.0047,45.0,22216.1392807988,6.513,1
Finland,2013,7.354225158691406,10.754196166992188,0.9378568530082703,70.63999938964844,0.9364483952522278,0.10148841887712479,0.3195931911468506,0.7729441523551941,0.20523864030838013,FIN,14.58455,16.27569,96.863,56.5402382888227,17.64717,0.04,5.0536332,8.823561668396,84.1569,85.1187,57.0,45233.4544959247,9.223,0
Finland,2013,7.78034782409668,10.791812896728516,0.9374155402183533,72.0,0.947616696357727,-0.05152498185634613,0.1953384280204773,0.7552103400230408,0.1807328760623932,FIN,2.988419,9.7360916,104.487,63.9188147034124,16.99991,0.035,4.5454545,8.93048569560051,94.3613,93.4973,55.0,46248.5762458008,9.153,0
France,2013,6.3576250076293945,10.681742668151855,0.8957194089889526,73.19999694824219,0.8170362114906311,-0.139271080493927,0.6406020522117615,0.7859659194946289,0.21540027856826782,FRA,-4.764578,22.467602,100.0,32.8252697918279,11.53514,0.113,7.4459929,6.27816766500473,82.6207,81.5481,68.0,45679.6770089977,11.448,0
Germany,2013,7.037137508392334,10.843671798706055,0.925923228263855,71.30000305175781,0.8894288539886475,0.1776224672794342,0.4121682941913605,0.764539361000061,0.20270515978336334,DEU,-7.318778,13.208749,100.0,62.8003646734885,13.37521,0.112,2.5401251,6.14942125976086,90.2891,90.9926,59.0,51171.5310086437,11.184,0
Greece,2013,5.622519016265869,10.258951187133789,0.8348246812820435,71.80000305175781,0.5317363142967224,-0.27197811007499695,0.8239596486091614,0.7397512197494507,0.2774125337600708,GRC,-10.26859,29.780088,100.0,43.7318934948755,38.86119,0.189,8.3757219,18.2267114520073,68.0909,68.5681,38.0,26885.9516720609,8.069,0
Hungary,2013,5.180563449859619,10.183334350585938,0.8447352647781372,66.23999786376953,0.49447470903396606,-0.1497499793767929,0.8553614020347595,0.6506901383399963,0.23761963844299316,HUN,-6.823916,16.905603,88.4274999999999,30.8385162025936,13.61067,0.132,6.8410015,29.5991867780685,73.062,71.3968,20.0,20712.044616937,7.06,1
Iceland,2013,7.4762139320373535,10.925262451171875,0.966752827167511,73.0,0.9387832880020142,0.24576959013938904,0.726845383644104,0.8952545523643494,0.14816001057624817,ISL,2.527174,25.207304,131.19582798957,36.5041931341138,19.878318357723604,0.054,3.7204158,0.0,97.8642,97.2972,54.0,69050.6369122972,8.309,0
India,2013,3.248769760131836,8.817933082580566,0.5607807636260986,60.5,0.8755403161048889,0.1117793619632721,0.751979410648346,0.6477522253990173,0.46633562445640564,IND,7.659695,71.298172,126.3095,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.567,0
Israel,2013,7.261261463165283,10.43950366973877,0.8592641353607178,71.76000213623047,0.662969172000885,0.13859961926937103,0.8981963992118835,0.7096953392028809,0.34939464926719666,ISR,11.10722,18.767063,53.381,44.8931701696651,16.73091,0.238,22.241932,11.405780157246307,61.82,71.0,24.0,34490.6946374104,6.961,0
Italy,2013,6.779774188995361,10.71090030670166,0.8796631097793579,72.44000244140625,0.5430768728256226,0.04927092418074608,0.9456250667572021,0.6366691589355469,0.2675805985927582,ITA,10.12968,46.687767,123.17709920595,33.3916393469551,29.57071,0.161,9.5876942,15.2255520224571,46.9302,55.9745,0.0,40537.8311391993,8.533,0
Japan,2013,5.910679340362549,10.54643726348877,0.8873040676116943,73.55999755859375,0.772070050239563,-0.1350623071193695,0.8164753317832947,0.7798421382904053,0.1907740980386734,JPN,9.034595,42.842262,99.8524394864386,27.0271481785631,13.32325,0.14,4.1065073,1.73792149871588,63.9,85.9,37.0,38448.6521054355,8.2,1
Latvia,2013,5.8805975914001465,10.184513092041016,0.8793724179267883,65.9000015258789,0.6563931703567505,-0.07739152759313583,0.8084003925323486,0.608379602432251,0.22813718020915985,LVA,-2.741531,12.217953,100.0,29.8912100137923,12.66914,0.123,3.0982261,32.4794262647629,75.9985,76.1467,15.0,23741.7527119903,2.288,0
Lithuania,2013,6.125723838806152,10.305781364440918,0.9082398414611816,65.30000305175781,0.5079472064971924,-0.2634347379207611,0.9563478827476501,0.6193429827690125,0.28691068291664124,LTU,-3.865776,8.8240929,96.4700000000001,34.4657157812356,14.03516,0.204,2.7019365,20.5858454108238,65.9725,65.8774,28.0,22267.7306779893,1.95,1
Luxembourg,2013,7.061380863189697,11.63357162475586,0.9054355025291443,72.5999984741211,0.9028217196464539,0.044103316962718964,0.3301735818386078,0.765816867351532,0.18446700274944305,LUX,4.278674,23.302259,111.95977989945,73.8922066241593,8.583423,0.139,2.9147308,7.71608278155327,97.2252,95.4483,84.0,67392.8625925938,5.258,1
Mexico,2013,5.964221000671387,9.78218936920166,0.7788162231445312,68.9000015258789,0.8733469843864441,-0.1193898618221283,0.778165876865387,0.8101091384887695,0.29155611991882324,MEX,-3.634439,58.403774,144.686888285054,45.9497858951298,30.98672,0.191,14.74079,33.1911206245422,60.55397014,44.24792021,42.07643312101911,16229.9243523757,6.211,0
Netherlands,2013,7.458965301513672,10.921394348144531,0.9365013241767883,72.19999694824219,0.9203197360038757,0.2504400312900543,0.36313363909721375,0.8521848917007446,0.18451984226703644,NLD,3.708686,21.618059,112.97825,66.9553628312174,19.76696,0.099,3.4613514,4.32107076048851,98.2309,97.6108,68.0,58171.0255356831,10.108,0
New Zealand,2013,7.418120861053467,10.608246803283691,0.9873434901237488,72.5999984741211,0.9417842626571655,0.32943692803382874,0.18588870763778687,0.8336421251296997,0.1598299890756607,NZL,-5.600217,25.277622,100.0,62.0907686447981,17.61272,0.141,7.0771184,1.35033201270955,80.0,78.0,34.0,41503.1440252086,9.283,1
Norway,2013,7.578744888305664,11.049946784973145,0.9501276612281799,73.0999984741211,0.9530168175697327,0.2363899052143097,0.24971137940883636,0.8490999937057495,0.2029138058423996,NOR,8.074773,18.030542,112.35,71.7159775373959,6.526405,0.08,2.9795158,6.14771246910095,96.6549,94.9057,68.0,54117.1054195178,10.316,0
Poland,2013,6.201268196105957,10.314031600952148,0.8818541169166565,68.9000015258789,0.8308426141738892,-0.12176388502120972,0.63947993516922,0.6774355173110962,0.2033877968788147,POL,3.241667,7.8886991,105.76825,50.2480449014661,23.92066,0.068,2.8506272,31.6832721233368,81.878,81.7769,34.0,28294.2608185384,6.56,0
Portugal,2013,5.08086633682251,10.346818923950195,0.866213858127594,71.80000305175781,0.8004403114318848,-0.16310612857341766,0.9410507678985596,0.6571763157844543,0.37073686718940735,PRT,-3.610388,54.877064,100.0,21.7742198661133,22.71271,0.155,5.5104203,5.3651437163353,70.2348,71.105,68.0,26854.7824639493,9.316,1
Russia,2013,5.537177562713623,10.181618690490723,0.880856990814209,62.2599983215332,0.6611855626106262,-0.28933006525039673,0.9338045120239258,0.6797453165054321,0.17992375791072845,RUS,6.152152,6.7129874,95.574,38.8303381860431,8.118714,0.207,5.0555067,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.081,1
Slovakia,2013,6.243428707122803,10.397956848144531,0.9330883026123047,69.19999694824219,0.7711215615272522,-0.12901543080806732,0.9258466958999634,0.7503795027732849,0.2518063187599182,SVK,4.216668,8.7892141,132.395169012077,23.097283281603,15.15367,0.124,5.4653592,25.6991326808929,82.1911,81.7991,11.0,23437.8341806932,6.959,0
South Africa,2013,5.20445442199707,9.425617218017578,0.7883076071739197,48.63999938964844,0.6899875402450562,-0.15779033303260803,0.8586510419845581,0.735379695892334,0.21018505096435547,ZAF,8.558517,57.293068,74.5238136904658,59.3964451264434,19.878318357723604,0.272,14.160798,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,6.431,1
South Africa,2013,5.034863471984863,9.432027816772461,0.8477197289466858,56.900001525878906,0.7383385300636292,-0.1339699774980545,0.8198236227035522,0.8005836009979248,0.26845622062683105,ZAF,5.212743,54.462048,118.272954317614,49.5906319870362,19.878318357723604,0.277,13.382333,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,8.253,0
South Korea,2013,5.970564365386963,10.593055725097656,0.8111634850502014,73.0,0.5909560322761536,0.026375923305749893,0.8618163466453552,0.6762233972549438,0.23273268342018127,KOR,-9.360777,13.227958,101.621555903406,23.7081578707328,27.51653,0.176,8.244254448766613,5.75216189026833,99.1944483,75.28630596,23.0,39266.0958431848,6.92,1
Spain,2013,6.318612098693848,10.559804916381836,0.9417368173599243,73.80000305175781,0.7681737542152405,-0.04809087887406349,0.8185585737228394,0.652816116809845,0.30082935094833374,ESP,-8.625614,41.726074,104.622738443154,30.2516670288051,20.45913,0.22,8.7026138,3.04321832954884,81.9309,75.8652,54.0,39844.8654865722,8.952,0
